year_id,location_name,rei_id,rei_name,age_group_name,sex,parameter,mean,upper,lower,unit
2017,Macedonia,115,Diet low in milk,All Available Ages,Female,continuous,103.577023,109.5190417,98.15492451,g/day
2017,Macedonia,116,Diet high in red meat,All Available Ages,Male,continuous,24.87796765,27.88972144,22.21274651,g/day
2017,Macedonia,116,Diet high in red meat,All Available Ages,Female,continuous,16.49472005,18.5937744,14.50415837,g/day
2017,Macedonia,117,Diet high in processed meat,All Available Ages,Male,continuous,4.485505557,5.177034936,3.888543354,g/day
2017,Macedonia,117,Diet high in processed meat,All Available Ages,Female,continuous,3.389068644,3.901654009,2.921996808,g/day
2017,Macedonia,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,81.11003663,89.59304915,73.28909332,g/day
2017,Macedonia,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,58.3593732,64.11995317,52.97434737,g/day
2017,Macedonia,119,Diet low in fiber,All Available Ages,Male,continuous,13.88860339,14.49481704,13.28554611,g/day
2017,Macedonia,119,Diet low in fiber,All Available Ages,Female,continuous,11.74781721,12.30963299,11.23421331,g/day
2017,Macedonia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.055848436,0.057200669,0.054524864,g/day
2017,Macedonia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.047504352,0.048672381,0.04625352,g/day
2017,Macedonia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.044876558,0.046975099,0.042859443,%energy/day
2017,Macedonia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.043751544,0.045632002,0.041898831,%energy/day
2017,Macedonia,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.003099537,0.003623502,0.002682861,%energy/day
2017,Macedonia,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.003767355,0.004317776,0.003266316,%energy/day
2017,Macedonia,124,Diet high in sodium,All Available Ages,Male,continuous,5.157502514,5.652000836,4.698142956,g/day
2017,Macedonia,124,Diet high in sodium,All Available Ages,Female,continuous,3.812733322,4.085971041,3.540600723,g/day
2017,Macedonia,147,Diet low in calcium,All Available Ages,Male,continuous,0.727397145,0.746523704,0.708387463,g/day
2017,Macedonia,147,Diet low in calcium,All Available Ages,Female,continuous,0.645720876,0.664074008,0.627568975,g/day
2017,Macedonia,333,Diet low in legumes,All Available Ages,Male,continuous,42.92475236,45.39972186,40.6704784,g/day
2017,Macedonia,333,Diet low in legumes,All Available Ages,Female,continuous,36.30249592,38.36791184,34.42126449,g/day
2017,Montenegro,111,Diet low in fruits,All Available Ages,Male,continuous,182.8328603,201.3886337,166.8228665,g/day
2017,Montenegro,111,Diet low in fruits,All Available Ages,Female,continuous,210.3114739,230.2573658,191.8963131,g/day
2017,Montenegro,112,Diet low in vegetables,All Available Ages,Male,continuous,434.703913,468.8109464,402.7905333,g/day
2017,Montenegro,112,Diet low in vegetables,All Available Ages,Female,continuous,398.4002299,431.2440934,369.1489389,g/day
2017,Montenegro,113,Diet low in whole grains,All Available Ages,Male,continuous,12.26053139,12.92916596,11.58397909,g/day
2017,Montenegro,113,Diet low in whole grains,All Available Ages,Female,continuous,11.45267153,12.10955581,10.82907044,g/day
2017,Montenegro,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,2.667992991,3.147128147,2.288348779,g/day
2017,Montenegro,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,2.495850553,2.856023441,2.144869496,g/day
2017,Montenegro,115,Diet low in milk,All Available Ages,Male,continuous,272.227459,287.663545,257.225146,g/day
2017,Montenegro,115,Diet low in milk,All Available Ages,Female,continuous,259.3256004,274.3966482,245.2313633,g/day
2017,Montenegro,116,Diet high in red meat,All Available Ages,Male,continuous,60.82370446,67.33430959,54.63641179,g/day
2017,Montenegro,116,Diet high in red meat,All Available Ages,Female,continuous,38.76486927,42.76933381,34.68518485,g/day
2017,Montenegro,117,Diet high in processed meat,All Available Ages,Male,continuous,4.118429084,4.633050334,3.660357638,g/day
2017,Montenegro,117,Diet high in processed meat,All Available Ages,Female,continuous,3.154181782,3.531057878,2.795319372,g/day
2017,Montenegro,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,72.42328184,80.03823039,65.41748843,g/day
2017,Montenegro,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,53.04766691,58.07626623,48.49290279,g/day
2017,Montenegro,119,Diet low in fiber,All Available Ages,Male,continuous,12.57947622,13.33563087,11.78838281,g/day
2017,Montenegro,119,Diet low in fiber,All Available Ages,Female,continuous,10.65619683,11.42941276,9.967929443,g/day
2017,Montenegro,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.061368237,0.06298836,0.059849568,g/day
2017,Montenegro,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.052280549,0.053906815,0.050796421,g/day
2017,Montenegro,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.035355274,0.037173887,0.033609817,%energy/day
2017,Montenegro,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.034404318,0.036270754,0.032596197,%energy/day
2017,Montenegro,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.003709095,0.004291404,0.003182656,%energy/day
2017,Montenegro,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.004506571,0.005171027,0.003914954,%energy/day
2017,Montenegro,124,Diet high in sodium,All Available Ages,Male,continuous,5.247804454,5.754413607,4.801264473,g/day
2017,Montenegro,124,Diet high in sodium,All Available Ages,Female,continuous,3.839117816,4.143592941,3.557436308,g/day
2017,Montenegro,147,Diet low in calcium,All Available Ages,Male,continuous,0.693966699,0.718432532,0.670444893,g/day
2017,Montenegro,147,Diet low in calcium,All Available Ages,Female,continuous,0.617961141,0.638210359,0.596856455,g/day
2017,Montenegro,333,Diet low in legumes,All Available Ages,Male,continuous,26.92692405,27.98196921,25.83549223,g/day
2017,Montenegro,333,Diet low in legumes,All Available Ages,Female,continuous,22.93970843,23.87558772,21.98523003,g/day
2017,Poland,111,Diet low in fruits,All Available Ages,Male,continuous,68.05693307,74.1265831,62.58886915,g/day
2017,Poland,111,Diet low in fruits,All Available Ages,Female,continuous,77.83819113,83.61409422,72.22828685,g/day
2017,Poland,112,Diet low in vegetables,All Available Ages,Male,continuous,254.072823,270.2395971,237.431682,g/day
2017,Poland,112,Diet low in vegetables,All Available Ages,Female,continuous,238.7138059,254.8260988,222.4572137,g/day
2017,Poland,113,Diet low in whole grains,All Available Ages,Male,continuous,23.46640441,24.75143908,22.21568759,g/day
2017,Poland,113,Diet low in whole grains,All Available Ages,Female,continuous,21.92939383,23.06492704,20.78059526,g/day
2017,Poland,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,1.686313505,1.953859335,1.445590226,g/day
2017,Poland,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,1.576686233,1.844536743,1.358472951,g/day
2017,Poland,115,Diet low in milk,All Available Ages,Male,continuous,142.6362425,150.4627874,135.0774914,g/day
2017,Poland,115,Diet low in milk,All Available Ages,Female,continuous,139.0725855,146.2647457,132.4989469,g/day
2017,Poland,116,Diet high in red meat,All Available Ages,Male,continuous,60.35492383,65.56134688,55.3174267,g/day
2017,Poland,116,Diet high in red meat,All Available Ages,Female,continuous,37.62858228,41.2783344,34.2253471,g/day
2017,Poland,117,Diet high in processed meat,All Available Ages,Male,continuous,4.338434806,4.992766984,3.81846425,g/day
2017,Poland,117,Diet high in processed meat,All Available Ages,Female,continuous,3.214398314,3.675744538,2.829518205,g/day
2017,Poland,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,85.78001548,94.81956913,77.87325519,g/day
2017,Poland,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,61.21468107,67.0860104,55.98755037,g/day
2017,Poland,119,Diet low in fiber,All Available Ages,Male,continuous,15.06350635,15.68106114,14.45246466,g/day
2017,Poland,119,Diet low in fiber,All Available Ages,Female,continuous,12.81037495,13.34544421,12.29161598,g/day
2017,Poland,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.090424954,0.093076368,0.087574189,g/day
2017,Poland,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.076854651,0.079259573,0.07460058,g/day
2017,Poland,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.029081959,0.030074338,0.028117002,%energy/day
2017,Poland,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.028357063,0.029204936,0.027535422,%energy/day
2017,Poland,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.002549355,0.002956991,0.002203381,%energy/day
2017,Poland,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.00312396,0.003619648,0.00272778,%energy/day
2017,Poland,124,Diet high in sodium,All Available Ages,Male,continuous,5.192719207,5.560015013,4.820996895,g/day
2017,Poland,124,Diet high in sodium,All Available Ages,Female,continuous,3.799076852,4.036437991,3.571453701,g/day
2017,Poland,147,Diet low in calcium,All Available Ages,Male,continuous,0.697226896,0.717763325,0.676931123,g/day
2017,Poland,147,Diet low in calcium,All Available Ages,Female,continuous,0.620958094,0.639266493,0.603123,g/day
2017,Poland,333,Diet low in legumes,All Available Ages,Male,continuous,12.91147309,13.56410358,12.32928463,g/day
2017,Poland,333,Diet low in legumes,All Available Ages,Female,continuous,10.7172056,11.20983284,10.23295606,g/day
2017,Romania,111,Diet low in fruits,All Available Ages,Male,continuous,86.83488268,94.26922274,79.97705361,g/day
2017,Romania,111,Diet low in fruits,All Available Ages,Female,continuous,100.0000922,107.8799303,92.35107515,g/day
2017,Romania,112,Diet low in vegetables,All Available Ages,Male,continuous,412.6988342,436.1546867,389.5953005,g/day
2017,Romania,112,Diet low in vegetables,All Available Ages,Female,continuous,390.6886769,413.1265724,367.6747194,g/day
2017,Romania,113,Diet low in whole grains,All Available Ages,Male,continuous,28.39620428,30.02342903,26.7135789,g/day
2017,Romania,113,Diet low in whole grains,All Available Ages,Female,continuous,26.57890229,27.97216089,25.11064196,g/day
2017,Romania,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,2.166599699,2.532348044,1.855799518,g/day
2017,Romania,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,2.041018857,2.369269083,1.732538368,g/day
2017,Romania,115,Diet low in milk,All Available Ages,Male,continuous,134.8928989,143.8758293,126.4974093,g/day
2017,Romania,115,Diet low in milk,All Available Ages,Female,continuous,128.5732815,137.2110508,120.5650858,g/day
2017,Romania,116,Diet high in red meat,All Available Ages,Male,continuous,56.7297278,60.98995263,52.60641586,g/day
2017,Romania,116,Diet high in red meat,All Available Ages,Female,continuous,34.12657531,37.23305607,31.29231505,g/day
2017,Romania,117,Diet high in processed meat,All Available Ages,Male,continuous,6.396979837,7.334480097,5.528227231,g/day
2017,Romania,117,Diet high in processed meat,All Available Ages,Female,continuous,4.82485569,5.438900684,4.212367434,g/day
2017,Romania,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,70.97618657,77.9427485,64.45711435,g/day
2017,Romania,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,51.09153308,55.8907233,46.8446816,g/day
2017,Romania,119,Diet low in fiber,All Available Ages,Male,continuous,15.64125098,16.29216018,15.01972796,g/day
2017,Romania,119,Diet low in fiber,All Available Ages,Female,continuous,13.311416,13.88469134,12.77021152,g/day
2017,Romania,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.054033446,0.055504427,0.052648407,g/day
2017,Romania,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.046030898,0.047171436,0.044851709,g/day
2017,Romania,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.035883761,0.036967763,0.034744745,%energy/day
2017,Romania,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.035017197,0.03606513,0.033919649,%energy/day
2017,Romania,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.003716629,0.00433088,0.003151478,%energy/day
2017,Romania,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.004541493,0.005245498,0.003928643,%energy/day
2017,Romania,124,Diet high in sodium,All Available Ages,Male,continuous,5.416053582,5.906088415,4.931561416,g/day
2017,Romania,124,Diet high in sodium,All Available Ages,Female,continuous,3.906935411,4.213588893,3.638896727,g/day
2017,Romania,147,Diet low in calcium,All Available Ages,Male,continuous,1.075573776,1.103968326,1.047279036,g/day
2017,Romania,147,Diet low in calcium,All Available Ages,Female,continuous,0.956060169,0.982798773,0.929117408,g/day
2017,Romania,333,Diet low in legumes,All Available Ages,Male,continuous,13.87785928,14.71152946,13.14452749,g/day
2017,Romania,333,Diet low in legumes,All Available Ages,Female,continuous,11.38126694,12.0533133,10.71383415,g/day
2017,Serbia,111,Diet low in fruits,All Available Ages,Male,continuous,106.444226,117.5870097,97.51653626,g/day
2017,Serbia,111,Diet low in fruits,All Available Ages,Female,continuous,121.3933706,132.6435132,110.6262138,g/day
2017,Serbia,112,Diet low in vegetables,All Available Ages,Male,continuous,216.1495306,231.0074955,203.1174523,g/day
2017,Serbia,112,Diet low in vegetables,All Available Ages,Female,continuous,198.6374527,212.4613554,185.2558488,g/day
2017,Serbia,113,Diet low in whole grains,All Available Ages,Male,continuous,16.45940629,17.36345245,15.44411947,g/day
2017,Serbia,113,Diet low in whole grains,All Available Ages,Female,continuous,15.37728384,16.17259216,14.60694837,g/day
2017,Serbia,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,2.927866162,3.422674751,2.517698976,g/day
2017,Serbia,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,2.770600459,3.186058152,2.415703002,g/day
2017,Serbia,115,Diet low in milk,All Available Ages,Male,continuous,109.0263615,114.7741305,103.7548013,g/day
2017,Serbia,115,Diet low in milk,All Available Ages,Female,continuous,104.726983,110.1673861,99.50588213,g/day
2017,Serbia,116,Diet high in red meat,All Available Ages,Male,continuous,39.08707016,42.76280954,35.75329786,g/day
2017,Serbia,116,Diet high in red meat,All Available Ages,Female,continuous,25.50606208,28.24523728,22.9537798,g/day
2017,Serbia,117,Diet high in processed meat,All Available Ages,Male,continuous,2.676553052,3.04507552,2.354283404,g/day
2017,Serbia,117,Diet high in processed meat,All Available Ages,Female,continuous,2.100410092,2.384784475,1.856652802,g/day
2017,Serbia,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,74.30925096,81.67693158,67.41057688,g/day
2017,Serbia,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,53.74714571,58.59805005,49.12077791,g/day
2017,Serbia,119,Diet low in fiber,All Available Ages,Male,continuous,12.47976274,12.95696269,12.01110523,g/day
2017,Serbia,119,Diet low in fiber,All Available Ages,Female,continuous,10.58806116,11.02742933,10.17094891,g/day
2017,Serbia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.068696402,0.069935835,0.067433927,g/day
2017,Serbia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.058485551,0.05960403,0.057365097,g/day
2017,Serbia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.03546955,0.03683303,0.034169585,%energy/day
2017,Serbia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.034626892,0.036002166,0.033343167,%energy/day
2017,Serbia,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.003549219,0.004069757,0.003031005,%energy/day
2017,Serbia,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.00434245,0.005021193,0.003757468,%energy/day
2017,Serbia,124,Diet high in sodium,All Available Ages,Male,continuous,5.200839112,5.663263649,4.774732115,g/day
2017,Serbia,124,Diet high in sodium,All Available Ages,Female,continuous,3.839029269,4.10741057,3.560794206,g/day
2017,Serbia,147,Diet low in calcium,All Available Ages,Male,continuous,0.63772079,0.65353387,0.622531811,g/day
2017,Serbia,147,Diet low in calcium,All Available Ages,Female,continuous,0.56910454,0.582475255,0.556044037,g/day
2017,Serbia,333,Diet low in legumes,All Available Ages,Male,continuous,49.11982475,51.24157379,47.09398512,g/day
2017,Serbia,333,Diet low in legumes,All Available Ages,Female,continuous,41.51269135,43.44929745,39.77378693,g/day
2017,Slovakia,111,Diet low in fruits,All Available Ages,Male,continuous,80.39450319,87.36135779,74.50630962,g/day
2017,Slovakia,111,Diet low in fruits,All Available Ages,Female,continuous,92.25197889,98.79224344,86.07578596,g/day
2017,Slovakia,112,Diet low in vegetables,All Available Ages,Male,continuous,195.0389185,208.0485816,181.7873218,g/day
2017,Slovakia,112,Diet low in vegetables,All Available Ages,Female,continuous,182.3817249,195.2550478,170.6964792,g/day
2017,Slovakia,113,Diet low in whole grains,All Available Ages,Male,continuous,19.48745058,20.64463162,18.40393061,g/day
2017,Slovakia,113,Diet low in whole grains,All Available Ages,Female,continuous,18.17583733,19.17073912,17.1624339,g/day
2017,Slovakia,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,2.729841911,3.148079899,2.365056602,g/day
2017,Slovakia,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,2.590152406,2.96383425,2.234947155,g/day
2017,Slovakia,115,Diet low in milk,All Available Ages,Male,continuous,116.829585,123.2791773,110.5602258,g/day
2017,Slovakia,115,Diet low in milk,All Available Ages,Female,continuous,113.6905988,120.3935979,107.409048,g/day
2017,Slovakia,116,Diet high in red meat,All Available Ages,Male,continuous,52.99123675,57.36881186,48.49814763,g/day
2017,Slovakia,116,Diet high in red meat,All Available Ages,Female,continuous,32.50629727,35.80351124,29.39308657,g/day
2017,Slovakia,117,Diet high in processed meat,All Available Ages,Male,continuous,6.927617416,7.856251826,6.044040579,g/day
2017,Slovakia,117,Diet high in processed meat,All Available Ages,Female,continuous,5.176932481,5.862256573,4.542972824,g/day
2017,Slovakia,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,91.27639666,101.2150211,82.62591173,g/day
2017,Slovakia,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,65.14562907,71.15602688,59.23488972,g/day
2017,Slovakia,119,Diet low in fiber,All Available Ages,Male,continuous,9.086983529,9.480678801,8.702927058,g/day
2017,Slovakia,119,Diet low in fiber,All Available Ages,Female,continuous,7.729027573,8.077842888,7.347579893,g/day
2017,Slovakia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.063125276,0.065005302,0.061310111,g/day
2017,Slovakia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.053750797,0.055197924,0.052237141,g/day
2017,Slovakia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.050553621,0.052396836,0.048666718,%energy/day
2017,Slovakia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.049399184,0.051121441,0.04773454,%energy/day
2017,Slovakia,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.006453522,0.00744375,0.005513586,%energy/day
2017,Slovakia,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.007878572,0.009081592,0.006824394,%energy/day
2017,Slovakia,124,Diet high in sodium,All Available Ages,Male,continuous,5.547827058,6.077641602,5.060938086,g/day
2017,Slovakia,124,Diet high in sodium,All Available Ages,Female,continuous,3.927015013,4.242943729,3.655352145,g/day
2017,Slovakia,147,Diet low in calcium,All Available Ages,Male,continuous,0.54847849,0.56458702,0.533562155,g/day
2017,Slovakia,147,Diet low in calcium,All Available Ages,Female,continuous,0.489043601,0.502335107,0.475302155,g/day
2017,Slovakia,333,Diet low in legumes,All Available Ages,Male,continuous,13.65126835,14.46391009,12.87408362,g/day
2017,Slovakia,333,Diet low in legumes,All Available Ages,Female,continuous,11.03591705,11.68867633,10.39342973,g/day
2017,Slovenia,111,Diet low in fruits,All Available Ages,Male,continuous,141.0749446,152.9185242,129.0345061,g/day
2017,Slovenia,111,Diet low in fruits,All Available Ages,Female,continuous,160.8984589,174.8119205,148.8358611,g/day
2017,Slovenia,112,Diet low in vegetables,All Available Ages,Male,continuous,148.4264685,159.1334815,137.8108542,g/day
2017,Slovenia,112,Diet low in vegetables,All Available Ages,Female,continuous,135.6784347,145.0598383,126.4477419,g/day
2017,Slovenia,113,Diet low in whole grains,All Available Ages,Male,continuous,30.71440366,32.41034175,29.19339191,g/day
2017,Slovenia,113,Diet low in whole grains,All Available Ages,Female,continuous,28.74223119,30.2891527,27.31955093,g/day
2017,Slovenia,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,3.863825841,4.483957288,3.320930952,g/day
2017,Slovenia,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,3.636156713,4.23716199,3.15252354,g/day
2017,Slovenia,115,Diet low in milk,All Available Ages,Male,continuous,170.4409569,179.7651392,161.3184418,g/day
2017,Slovenia,115,Diet low in milk,All Available Ages,Female,continuous,165.1565752,173.2203911,156.9134322,g/day
2017,Slovenia,116,Diet high in red meat,All Available Ages,Male,continuous,57.87146199,64.02963135,52.56442238,g/day
2017,Slovenia,116,Diet high in red meat,All Available Ages,Female,continuous,37.79722003,41.653359,33.95775986,g/day
2017,Slovenia,117,Diet high in processed meat,All Available Ages,Male,continuous,7.056910878,7.835626576,6.341096323,g/day
2017,Slovenia,117,Diet high in processed meat,All Available Ages,Female,continuous,5.231513679,5.837721044,4.670199319,g/day
2017,Slovenia,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,74.18514763,82.20958763,67.80957843,g/day
2017,Slovenia,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,52.31091556,57.18821828,47.85789999,g/day
2017,Slovenia,119,Diet low in fiber,All Available Ages,Male,continuous,12.81437894,13.32359032,12.32045519,g/day
2017,Slovenia,119,Diet low in fiber,All Available Ages,Female,continuous,10.8526501,11.32563967,10.39075722,g/day
2017,Slovenia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.092673212,0.095402166,0.089995454,g/day
2017,Slovenia,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.078513398,0.080832646,0.076416964,g/day
2017,Slovenia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.05802073,0.06018945,0.055862465,%energy/day
2017,Slovenia,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.056528776,0.058428959,0.054631969,%energy/day
2017,Slovenia,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.008834511,0.010285576,0.007616394,%energy/day
2017,Slovenia,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.010808932,0.012455299,0.009411629,%energy/day
2017,Slovenia,124,Diet high in sodium,All Available Ages,Male,continuous,5.620920141,6.144335904,5.145703382,g/day
2017,Slovenia,124,Diet high in sodium,All Available Ages,Female,continuous,3.97338948,4.26976836,3.714279822,g/day
2017,Slovenia,147,Diet low in calcium,All Available Ages,Male,continuous,0.847739079,0.869932512,0.82667269,g/day
2017,Slovenia,147,Diet low in calcium,All Available Ages,Female,continuous,0.755257371,0.774228165,0.736116816,g/day
2017,Slovenia,333,Diet low in legumes,All Available Ages,Male,continuous,17.57457771,18.56922941,16.58458372,g/day
2017,Slovenia,333,Diet low in legumes,All Available Ages,Female,continuous,14.82199752,15.72512436,13.99683224,g/day
2017,Belarus,111,Diet low in fruits,All Available Ages,Male,continuous,81.48643777,88.88641245,74.37260888,g/day
2017,Belarus,111,Diet low in fruits,All Available Ages,Female,continuous,94.60934331,102.4837068,87.07807176,g/day
2017,Belarus,112,Diet low in vegetables,All Available Ages,Male,continuous,293.3660743,315.2920453,272.654552,g/day
2017,Belarus,112,Diet low in vegetables,All Available Ages,Female,continuous,269.2308433,288.8897336,252.0344359,g/day
2017,Belarus,113,Diet low in whole grains,All Available Ages,Male,continuous,6.968940737,7.367409997,6.574932167,g/day
2017,Belarus,113,Diet low in whole grains,All Available Ages,Female,continuous,6.536614526,6.910798268,6.188405182,g/day
2017,Belarus,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,2.834935551,3.293577503,2.409932502,g/day
2017,Belarus,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,2.67959336,3.133097246,2.289414352,g/day
2017,Belarus,115,Diet low in milk,All Available Ages,Male,continuous,119.6037847,127.0295499,112.3768501,g/day
2017,Belarus,115,Diet low in milk,All Available Ages,Female,continuous,116.5688658,123.8594895,109.700901,g/day
2017,Belarus,116,Diet high in red meat,All Available Ages,Male,continuous,59.64577178,65.22482431,54.45641988,g/day
2017,Belarus,116,Diet high in red meat,All Available Ages,Female,continuous,38.05213915,42.05136358,34.41869768,g/day
2017,Belarus,117,Diet high in processed meat,All Available Ages,Male,continuous,6.652772414,7.689687007,5.757616136,g/day
2017,Belarus,117,Diet high in processed meat,All Available Ages,Female,continuous,4.95983283,5.670401052,4.339905682,g/day
2017,Belarus,118,Diet high in sugar-sweetened beverages,All Available Ages,Male,continuous,78.90048203,86.81900419,71.3321634,g/day
2017,Belarus,118,Diet high in sugar-sweetened beverages,All Available Ages,Female,continuous,56.63706427,61.85390394,51.86425228,g/day
2017,Belarus,119,Diet low in fiber,All Available Ages,Male,continuous,16.69964306,17.47563202,15.98510569,g/day
2017,Belarus,119,Diet low in fiber,All Available Ages,Female,continuous,14.19996766,14.86896562,13.52565561,g/day
2017,Belarus,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Male,continuous,0.093171989,0.095415068,0.09099094,g/day
2017,Belarus,121,Diet low in seafood omega-3 fatty acids,All Available Ages,Female,continuous,0.079527592,0.081572701,0.077600402,g/day
2017,Belarus,122,Diet low in polyunsaturated fatty acids,All Available Ages,Male,continuous,0.042918668,0.044830808,0.041074749,%energy/day
2017,Belarus,122,Diet low in polyunsaturated fatty acids,All Available Ages,Female,continuous,0.041905939,0.043598977,0.040168059,%energy/day
2017,Belarus,123,Diet high in trans fatty acids,All Available Ages,Male,continuous,0.002044135,0.002412931,0.001748184,%energy/day
2017,Belarus,123,Diet high in trans fatty acids,All Available Ages,Female,continuous,0.002501289,0.002897267,0.00213026,%energy/day
2017,Belarus,124,Diet high in sodium,All Available Ages,Male,continuous,4.277188235,4.714472595,3.881461462,g/day
2017,Belarus,124,Diet high in sodium,All Available Ages,Female,continuous,3.628616511,3.911057955,3.384911617,g/day
2017,Belarus,147,Diet low in calcium,All Available Ages,Male,continuous,0.793427646,0.81497745,0.77211569,g/day
2017,Belarus,147,Diet low in calcium,All Available Ages,Female,continuous,0.707055884,0.724876919,0.688325325,g/day
2017,Belarus,333,Diet low in legumes,All Available Ages,Male,continuous,4.636602548,4.96521233,4.326636928,g/day
2017,Belarus,333,Diet low in legumes,All Available Ages,Female,continuous,3.735661876,3.997966876,3.488595849,g/day
2017,Estonia,111,Diet low in fruits,All Available Ages,Male,continuous,88.34264157,96.55689137,80.30294861,g/day
2017,Estonia,111,Diet low in fruits,All Available Ages,Female,continuous,101.9165459,110.8514728,94.17565362,g/day
2017,Estonia,112,Diet low in vegetables,All Available Ages,Male,continuous,209.8073443,224.8270681,195.9553171,g/day
2017,Estonia,112,Diet low in vegetables,All Available Ages,Female,continuous,190.3723912,203.1544199,178.6414828,g/day
2017,Estonia,113,Diet low in whole grains,All Available Ages,Male,continuous,27.1710283,28.70572321,25.62229254,g/day
2017,Estonia,113,Diet low in whole grains,All Available Ages,Female,continuous,25.39053272,26.69781853,24.01854282,g/day
2017,Estonia,114,Diet low in nuts and seeds,All Available Ages,Male,continuous,3.063390852,3.530946825,2.590094386,g/day
2017,Estonia,114,Diet low in nuts and seeds,All Available Ages,Female,continuous,2.904992877,3.37982937,2.466308951,g/day
2017,Estonia,115,Diet low in milk,All Available Ages,Male,continuous,159.9687717,170.2329158,150.7980884,g/day
2017,Estonia,115,Diet low in milk,All Available Ages,Female,continuous,155.2371652,163.4836214,147.2696406,g/day
